Micro-credential Certification Visual Arts,"Bachelor of Science in Communication Arts 4+0 in collaboration with Troy University, USA",MQA/FA4731,KOLEJ SEGI KUALA LUMPUR
Micro-credential award in Introduction to Python Programming,DIPLOMA IN COMPUTER SCIENCES,MQA/PA9727,KOLEJ SEGI KUALA LUMPUR
Micro-credential award in Introduction to System Analysis and Design,DIPLOMA IN COMPUTER SCIENCES,MQA/PA9727,KOLEJ SEGI KUALA LUMPUR
Micro-credential in Spark for Data Science,DIPLOMA IN COMPUTER SCIENCES,MQA/PA9727,KOLEJ SEGI KUALA LUMPUR
Micro-credential award in Information Technology,DIPLOMA IN COMPUTER SCIENCES,MQA/PA9727,KOLEJ SEGI KUALA LUMPUR
Micro-credential award in Computer Application,DIPLOMA IN COMPUTER SCIENCES,MQA/PA9727,KOLEJ SEGI KUALA LUMPUR
Micro-credential award in Programming Methodology,DIPLOMA IN COMPUTER SCIENCES,MQA/PA9727,KOLEJ SEGI KUALA LUMPUR
Micro- Credential Certificate in Information Technology,Diploma in Information Technology,A 9340,Kolej SEGi Pulau Pinang
Micro- Credential Certificate in Programming Methodology,Diploma in Information Technology,A 9340,Kolej SEGi Pulau Pinang
Micro- Credential Certificate in Systems Analysis and Design,Diploma in Information Technology,A 9340,Kolej SEGi Pulau Pinang
Micro- Credential Certificate in Multimedia Studies,Diploma in Information Technology,A 9340,Kolej SEGi Pulau Pinang
Micro- Credential Certificate in Data Communicati on and Networking,Diploma in Information Technology,A 9340,Kolej SEGi Pulau Pinang
Micro- Credential Certificate in Internet Programming,Diploma in Information Technology,A 9340,Kolej SEGi Pulau Pinang
Micro- Credential Certificate in Window Programming,Diploma in Information Technology,A 9340,Kolej SEGi Pulau Pinang
Micro- Credential Certificate in Software Engineering,Diploma in Information Technology,A 9340,Kolej SEGi Pulau Pinang
Micro- Credential Certificate in Object Oriented Development,Diploma in Information Technology,A 9340,Kolej SEGi Pulau Pinang
Micro- Credential Certificate in Big Data Technology,Diploma in Information Technology,A 9340,Kolej SEGi Pulau Pinang
Micro- Credential Certificate in Artificial Intelligent,Diploma in Information Technology,A 9340,Kolej SEGi Pulau Pinang
Micro- Credential Certificate in Cybersecurity,Diploma in Information Technology,A 9340,Kolej SEGi Pulau Pinang
Micro- Credential Certificate in Project Management,Diploma in Information Technology,A 9340,Kolej SEGi Pulau Pinang
Micro- Credential Certificate in User Experience Design,Diploma in Information Technology,A 9340,Kolej SEGi Pulau Pinang
Micro- Credential Certificate in Python Programming,Diploma in Information Technology,A 9340,Kolej SEGi Pulau Pinang
Micro- Credential Certificate in Machine Learning,Diploma in Information Technology,A 9340,Kolej SEGi Pulau Pinang
Micro- Credential Certificate in Discrete Mathematics,Diploma in Information Technology,A 9340,Kolej SEGi Pulau Pinang
Micro- Credential Certificate in Operating System,Diploma in Information Technology,A 9340,Kolej SEGi Pulau Pinang
Micro- Credential Certificate in Applied Digital Skills,Diploma in Information Technology,A 9340,Kolej SEGi Pulau Pinang
Micro- Credential Certificate in Computer Organization,Diploma in Information Technology,A 9340,Kolej SEGi Pulau Pinang
Micro- Credential Certificate in Database Management System,Diploma in Information Technology,A 9340,Kolej SEGi Pulau Pinang
Micro- Credential Certificate in Ethical Learning Hacking,Diploma in Information Technology,A 9340,Kolej SEGi Pulau Pinang
Micro- Credential Certificate in Mobile Application Development,Diploma in Information Technology,A 9340,Kolej SEGi Pulau Pinang
Micro- Credential Certificate in General Language Training,Diploma in Information Technology,A 9340,Kolej SEGi Pulau Pinang
Micro- Credential Certificate in Malaysian Studies 2,Diploma in Information Technology,A 9340,Kolej SEGi Pulau Pinang
Micro- Credential Certificate in Bahasa Melayu Komunikasi 1,Diploma in Information Technology,A 9340,Kolej SEGi Pulau Pinang
Micro- Credential Certificate in Academic English,Diploma in Information Technology,A 9340,Kolej SEGi Pulau Pinang
Micro- Credential Certificate in Growth Mindset,Diploma in Information Technology,A 9340,Kolej SEGi Pulau Pinang
Micro- Credential Certificate in Bahasa Kebangsaan A,Diploma in Information Technology,A 9340,Kolej SEGi Pulau Pinang
Micro- Credential Certificate in Industrial Revolution 4.0 in Malaysia,Diploma in Information Technology,A 9340,Kolej SEGi Pulau Pinang
Micro- Credential Certificate in Web Designing,Diploma in Information Technology,A 9340,Kolej SEGi Pulau Pinang
Micro-Credential Certificate in Hubungan Etnik,"BA (Hons) Accounting and Finance 3+0 in collaboration with University of Greenwich, UK",A10966,Kolej SEGi Pulau Pinang
"Micro-Credential Certificate in Tamadun Islam, Tamadun Asia (TITAS)","BA (Hons) Accounting and Finance 3+0 in collaboration with University of Greenwich, UK",A10966,Kolej SEGi Pulau Pinang
Micro-Credential Certificate in Legal Aspects in the Hospitality Industry,Diploma In Tourism Management,A7405,Kolej SEGi Pulau Pinang
Micro-Credential Certificate in Air Fare and Ticketing,Diploma In Tourism Management,A7405,Kolej SEGi Pulau Pinang
Micro-Credential Certificate in Introductory French,Diploma In Tourism Management,A7405,Kolej SEGi Pulau Pinang
Micro-Credential Certificate in Tourism and Food,Diploma In Tourism Management,A7405,Kolej SEGi Pulau Pinang
Micro-Credential Certificate in Tour Planning and Design,Diploma In Tourism Management,A7405,Kolej SEGi Pulau Pinang
Micro-Credential Certificate in Tourism Entrepreneurship,Diploma In Tourism Management,A7405,Kolej SEGi Pulau Pinang
Micro-Credential Certificate in Sport and Recreation management,Diploma In Tourism Management,A7405,Kolej SEGi Pulau Pinang
Micro-Credential Certificate in Internship,Diploma In Tourism Management,A7405,Kolej SEGi Pulau Pinang
Micro-Credential Certificate in Service Quality Management,Diploma In Tourism Management,A7405,Kolej SEGi Pulau Pinang
Micro-Credential Certificate in E-Tourism,Diploma In Tourism Management,A7405,Kolej SEGi Pulau Pinang
Micro-Credential Certificate in Event Project Management,Diploma In Tourism Management,A7405,Kolej SEGi Pulau Pinang
Micro-Credential Certificate in Cultural Studies,Diploma In Tourism Management,A7405,Kolej SEGi Pulau Pinang
Micro-Credential certificate in General Language Training,Diploma In Tourism Management,A7405,Kolej SEGi Pulau Pinang
Micro-Credential certificate in Academic English,Diploma In Tourism Management,A7405,Kolej SEGi Pulau Pinang
Micro-Credential certificate in Malaysian Studies 2,Diploma In Tourism Management,A7405,Kolej SEGi Pulau Pinang
Micro-Credential Certificate in Tourism Product,Diploma In Tourism Management,A7405,Kolej SEGi Pulau Pinang
Micro-Credential Certificate in Event Marketing,Diploma In Tourism Management,A7405,Kolej SEGi Pulau Pinang
Micro-Credential Certificate in MICE Management,Diploma In Tourism Management,A7405,Kolej SEGi Pulau Pinang
Micro-Credential Certificate in Introduction to Hospitality Studies,Diploma In Tourism Management,A7405,Kolej SEGi Pulau Pinang
Micro-Credential Certificate in Financial Accounting,Diploma In Tourism Management,A7405,Kolej SEGi Pulau Pinang
Micro-Credential Certificate in Introduction to Tourism,Diploma In Tourism Management,A7405,Kolej SEGi Pulau Pinang
Micro-Credential Certificate in Principles of Marketing,Diploma In Tourism Management,A7405,Kolej SEGi Pulau Pinang
Micro-Credential Certificate in Event and Convention Management,Diploma In Tourism Management,A7405,Kolej SEGi Pulau Pinang
Micro-Credential Certificate in Tourism Geography,Diploma In Tourism Management,A7405,Kolej SEGi Pulau Pinang
Micro-Credential Certificate in Tourist Psychology,Diploma In Tourism Management,A7405,Kolej SEGi Pulau Pinang
Micro-Credential certificate in Bahasa Melayu Komunikasi 1,Diploma In Tourism Management,A7405,Kolej SEGi Pulau Pinang
Micro-Credential certificate in Bahasa Kebangsaan A,Diploma In Tourism Management,A7405,Kolej SEGi Pulau Pinang
Micro-Credential certificate in Growth Mindset,Diploma In Tourism Management,A7405,Kolej SEGi Pulau Pinang
Micro-Credential certificate in Industrial Revolution 4.0 in Malaysia,Diploma In Tourism Management,A7405,Kolej SEGi Pulau Pinang
Micro-Credential certificate in Co-Curriculum Management,Diploma In Tourism Management,A7405,Kolej SEGi Pulau Pinang
Micro-Credential Certificate in Hubungan Etnik,"BA (Hons) of Business and Management 3+0 in collaboration with University of Sunderland, UK",A8079,Kolej SEGi Pulau Pinang
"Micro-Credential Certificate in Tamadun Islam, Tamadun Asia (TITAS)","BA (Hons) of Business and Management 3+0 in collaboration with University of Sunderland, UK",A8079,Kolej SEGi Pulau Pinang
Micro-Credential in Financial Management and Control,"Master of Business Administration (MBA) in collaboration with University of Sunderland, UK",A8848,Kolej SEGi Pulau Pinang
Micro-Credential in Strategic Management in an International Context,"Master of Business Administration (MBA) in collaboration with University of Sunderland, UK",A8848,Kolej SEGi Pulau Pinang
"Micro-Credential in Innovation, Entrepreneurship and Technology Transfer (Part 1 & 2)","Master of Business Administration (MBA) in collaboration with University of Sunderland, UK",A8848,Kolej SEGi Pulau Pinang
Micro-Credential in Professional Management and Leadership Development,"Master of Business Administration (MBA) in collaboration with University of Sunderland, UK",A8848,Kolej SEGi Pulau Pinang
Micro-Credential in Value Creation in Organisations - Managing Operations and Marketing,"Master of Business Administration (MBA) in collaboration with University of Sunderland, UK",A8848,Kolej SEGi Pulau Pinang
Micro-Credential Certificate in Hubungan Etnik,"BA (Hons) Business and Marketing Management 3+0 in collaboration with University of Sunderland, UK",MQA/FA1534,Kolej SEGi Pulau Pinang
"Micro-Credential Certificate in Tamadun Islam, Tamadun Asia (TITAS)","BA (Hons) Business and Marketing Management 3+0 in collaboration with University of Sunderland, UK",MQA/FA1534,Kolej SEGi Pulau Pinang
Micro-Credential Certificate in Hubungan Etnik,"Bachelor of Arts (Honours) Early Years Education in collaboration with University of Greenwich, UK",MQA/FA9143,Kolej SEGi Pulau Pinang
"Micro-Credential Certificate in Tamadun Islam, Tamadun Asia (TITAS)","Bachelor of Arts (Honours) Early Years Education in collaboration with University of Greenwich, UK",MQA/FA9143,Kolej SEGi Pulau Pinang
Micro-Credential Certificate in Hubungan Etnik,"BA (Hons) of Advertising and Digital Marketing Communications 3+0 in collaboration with University of Greenwich, UK",MQA/PA 13339,Kolej SEGi Pulau Pinang
"Micro-Credential Certificate in Tamadun Islam, Tamadun Asia (TITAS)","BA (Hons) of Advertising and Digital Marketing Communications 3+0 in collaboration with University of Greenwich, UK",MQA/PA 13339,Kolej SEGi Pulau Pinang
Micro-Credential in Restaurant Management,DIPLOMA IN HOTEL MANAGEMENT,A 7146,KOLEJ SEGi SARAWAK
Micro-Credential in Academic English,DIPLOMA IN HOTEL MANAGEMENT,A 7146,KOLEJ SEGi SARAWAK
Micro-Credential in Hospitality and Tourism Industry,DIPLOMA IN HOTEL MANAGEMENT,A 7146,KOLEJ SEGi SARAWAK
Micro-Credential in Fundamental of Food,DIPLOMA IN HOTEL MANAGEMENT,A 7146,KOLEJ SEGi SARAWAK
Micro-Credential in General Language Training,DIPLOMA IN HOTEL MANAGEMENT,A 7146,KOLEJ SEGi SARAWAK
Micro-Credential in Food and Beverage Management,DIPLOMA IN HOTEL MANAGEMENT,A 7146,KOLEJ SEGi SARAWAK
Micro-Credential in Marketing Crash Course,DIPLOMA IN HOTEL MANAGEMENT,A 7146,KOLEJ SEGi SARAWAK
Micro-Credential in Food Safety and Sanitation,DIPLOMA IN HOTEL MANAGEMENT,A 7146,KOLEJ SEGi SARAWAK
Micro-Credential in Introduction to French,DIPLOMA IN HOTEL MANAGEMENT,A 7146,KOLEJ SEGi SARAWAK
Micro-Credential in Service Quality Management,DIPLOMA IN HOTEL MANAGEMENT,A 7146,KOLEJ SEGi SARAWAK
Micro-Credential in Financial Accounting,DIPLOMA IN HOTEL MANAGEMENT,A 7146,KOLEJ SEGi SARAWAK
Micro-Credential in Management Fundamentals,DIPLOMA IN HOTEL MANAGEMENT,A 7146,KOLEJ SEGi SARAWAK
"Micro-Credential in Purchasing, Cost and Control",DIPLOMA IN HOTEL MANAGEMENT,A 7146,KOLEJ SEGi SARAWAK
Micro-Credential in Housekeeping Management,DIPLOMA IN HOTEL MANAGEMENT,A 7146,KOLEJ SEGi SARAWAK
Micro-Credential in Legal Aspects in the Hospitality Industry,DIPLOMA IN HOTEL MANAGEMENT,A 7146,KOLEJ SEGi SARAWAK
Micro-Credential in Hotel and Resort Operations,DIPLOMA IN HOTEL MANAGEMENT,A 7146,KOLEJ SEGi SARAWAK
Micro-Credential in Guest Service Management,DIPLOMA IN HOTEL MANAGEMENT,A 7146,KOLEJ SEGi SARAWAK
Micro-Credential in Human Resource Management,DIPLOMA IN HOTEL MANAGEMENT,A 7146,KOLEJ SEGi SARAWAK
Micro-Credential in E-Commerce,DIPLOMA IN HOTEL MANAGEMENT,A 7146,KOLEJ SEGi SARAWAK
Micro-Credential in Hospitality Entrepreneurship,DIPLOMA IN HOTEL MANAGEMENT,A 7146,KOLEJ SEGi SARAWAK
Micro-Credential in Oenology,DIPLOMA IN HOTEL MANAGEMENT,A 7146,KOLEJ SEGi SARAWAK
Micro-Credential in Communicating Effectively in the Malay Language,DIPLOMA IN HOTEL MANAGEMENT,A 7146,KOLEJ SEGi SARAWAK
Micro-Credential in Growth Mindset,DIPLOMA IN HOTEL MANAGEMENT,A 7146,KOLEJ SEGi SARAWAK
Micro-Credential in the Malay National Language,DIPLOMA IN HOTEL MANAGEMENT,A 7146,KOLEJ SEGi SARAWAK
Micro-Credential in Industrial Revolution 4.0 in Malaysia,DIPLOMA IN HOTEL MANAGEMENT,A 7146,KOLEJ SEGi SARAWAK
Micro-Credential in Service to the Community,DIPLOMA IN HOTEL MANAGEMENT,A 7146,KOLEJ SEGi SARAWAK
Micro-Credential in Applied Digital Skills,DIPLOMA IN HOTEL MANAGEMENT,A 7146,KOLEJ SEGi SARAWAK
Micro-Credential in Academic English,DIPLOMA IN TOURISM MANAGEMENT,A 7150,KOLEJ SEGi SARAWAK
Micro-Credential in Introduction to Tourism,DIPLOMA IN TOURISM MANAGEMENT,A 7150,KOLEJ SEGi SARAWAK
Micro-Credential in Tourism Geography,DIPLOMA IN TOURISM MANAGEMENT,A 7150,KOLEJ SEGi SARAWAK
Micro-Credential in Tourism Product,DIPLOMA IN TOURISM MANAGEMENT,A 7150,KOLEJ SEGi SARAWAK
Micro-Credential in Marketing Crash Course,DIPLOMA IN TOURISM MANAGEMENT,A 7150,KOLEJ SEGi SARAWAK
Micro-Credential in General Language Training,DIPLOMA IN TOURISM MANAGEMENT,A 7150,KOLEJ SEGi SARAWAK
Micro-Credential in Airfare and Ticketing,DIPLOMA IN TOURISM MANAGEMENT,A 7150,KOLEJ SEGi SARAWAK
Micro-Credential in Management Fundamentals,DIPLOMA IN TOURISM MANAGEMENT,A 7150,KOLEJ SEGi SARAWAK
Micro-Credential in Legal Aspect of the Hospitality Industry,DIPLOMA IN TOURISM MANAGEMENT,A 7150,KOLEJ SEGi SARAWAK
Micro-Credential in Introduction to French,DIPLOMA IN TOURISM MANAGEMENT,A 7150,KOLEJ SEGi SARAWAK
Micro-Credential in Technology in the Travel Industry,DIPLOMA IN TOURISM MANAGEMENT,A 7150,KOLEJ SEGi SARAWAK
Micro-Credential in Tourist Psychology,DIPLOMA IN TOURISM MANAGEMENT,A 7150,KOLEJ SEGi SARAWAK
Micro-Credential in Tourism Economics,DIPLOMA IN TOURISM MANAGEMENT,A 7150,KOLEJ SEGi SARAWAK
Micro-Credential in MICE Management,DIPLOMA IN TOURISM MANAGEMENT,A 7150,KOLEJ SEGi SARAWAK
Micro-Credential in Human Resource Management,DIPLOMA IN TOURISM MANAGEMENT,A 7150,KOLEJ SEGi SARAWAK
Micro-Credential in Heritage Management,DIPLOMA IN TOURISM MANAGEMENT,A 7150,KOLEJ SEGi SARAWAK
"Micro-Credential in Festive ,Sport and Event Management",DIPLOMA IN TOURISM MANAGEMENT,A 7150,KOLEJ SEGi SARAWAK
Micro-Credential in Tourism Entrepreneurship,DIPLOMA IN TOURISM MANAGEMENT,A 7150,KOLEJ SEGi SARAWAK
Micro-Credential in Tour Planning and Design,DIPLOMA IN TOURISM MANAGEMENT,A 7150,KOLEJ SEGi SARAWAK
Micro-Credential in Communicating Effectively in the Malay Language,DIPLOMA IN TOURISM MANAGEMENT,A 7150,KOLEJ SEGi SARAWAK
Micro-Credential in Growth Mindset,DIPLOMA IN TOURISM MANAGEMENT,A 7150,KOLEJ SEGi SARAWAK
Micro-Credential in Customer Service in Hospitality and Tourism Industry,DIPLOMA IN TOURISM MANAGEMENT,A 7150,KOLEJ SEGi SARAWAK
Micro-Credential in the Malay National Language,DIPLOMA IN TOURISM MANAGEMENT,A 7150,KOLEJ SEGi SARAWAK
Micro-Credential in Industrial Revolution 4.0 in Malaysia,DIPLOMA IN TOURISM MANAGEMENT,A 7150,KOLEJ SEGi SARAWAK
Micro-Credential in Financial Accounting,DIPLOMA IN TOURISM MANAGEMENT,A 7150,KOLEJ SEGi SARAWAK
Micro-Credential in Service to the Community,DIPLOMA IN TOURISM MANAGEMENT,A 7150,KOLEJ SEGi SARAWAK
Micro-Credential in Applied Digital Skills,DIPLOMA IN TOURISM MANAGEMENT,A 7150,KOLEJ SEGi SARAWAK
Micro-Credential in Principles of Law: Malaysia,DIPLOMA IN LAW,A4348,KOLEJ SEGi SARAWAK
Micro-Credential in Introduction to Legal Studies,DIPLOMA IN LAW,A4348,KOLEJ SEGi SARAWAK
Micro-Credential in Advanced Contract Law,DIPLOMA IN LAW,A4348,KOLEJ SEGi SARAWAK
Micro-Credential in Advanced Criminal Law,DIPLOMA IN LAW,A4348,KOLEJ SEGi SARAWAK
Micro-Credential in Institutions of Law,DIPLOMA IN LAW,A4348,KOLEJ SEGi SARAWAK
Micro-Credential in Introductory Tort Law,DIPLOMA IN LAW,A4348,KOLEJ SEGi SARAWAK
Micro-Credential in Introductory Land Law,DIPLOMA IN LAW,A4348,KOLEJ SEGi SARAWAK
Micro-Credential in Introductory Equity & Trusts,DIPLOMA IN LAW,A4348,KOLEJ SEGi SARAWAK
Micro-Credential in Introductory Family Law,DIPLOMA IN LAW,A4348,KOLEJ SEGi SARAWAK
Micro-Credential in Advanced Tort Law,DIPLOMA IN LAW,A4348,KOLEJ SEGi SARAWAK
Micro-Credential in Advanced Land Law,DIPLOMA IN LAW,A4348,KOLEJ SEGi SARAWAK
Micro-Credential in Advanced Equity & Trusts,DIPLOMA IN LAW,A4348,KOLEJ SEGi SARAWAK
Micro-Credential in Advanced Family Law,DIPLOMA IN LAW,A4348,KOLEJ SEGi SARAWAK
Micro-Credential in International Law: Private Laws,DIPLOMA IN LAW,A4348,KOLEJ SEGi SARAWAK
Micro-Credential in Malaysian Studies,DIPLOMA IN LAW,A4348,KOLEJ SEGi SARAWAK
Micro-Credential in Communicating Effectively in the Malay Language,DIPLOMA IN LAW,A4348,KOLEJ SEGi SARAWAK
Micro-Credential in Growth Mindset,DIPLOMA IN LAW,A4348,KOLEJ SEGi SARAWAK
Micro-Credential in the Malay National Language,DIPLOMA IN LAW,A4348,KOLEJ SEGi SARAWAK
Micro-Credential in Industrial Revolution 4.0 in Malaysia,DIPLOMA IN LAW,A4348,KOLEJ SEGi SARAWAK
Micro-Credential in Service to the Community,DIPLOMA IN LAW,A4348,KOLEJ SEGi SARAWAK
Micro-Credential in Introduction to Malaysian Legal System,DIPLOMA IN LAW,A4348,KOLEJ SEGi SARAWAK
Micro-Credential in Introduction to Constitutional Law,DIPLOMA IN LAW,A4348,KOLEJ SEGi SARAWAK
Micro-Credential in Introductory Contract Law,DIPLOMA IN LAW,A4348,KOLEJ SEGi SARAWAK
Micro-Credential in Advanced Studies on Malaysian Legal System,DIPLOMA IN LAW,A4348,KOLEJ SEGi SARAWAK
Micro-Credential in Advanced Constitutional Law,DIPLOMA IN LAW,A4348,KOLEJ SEGi SARAWAK
Micro-Credential in Perspective of Law in Society and Global,DIPLOMA IN LAW,A4348,KOLEJ SEGi SARAWAK
Micro-Credential in Learning Legal English,DIPLOMA IN LAW,A4348,KOLEJ SEGi SARAWAK
Micro-Credential in Introductory Criminal Law,DIPLOMA IN LAW,A4348,KOLEJ SEGi SARAWAK
Micro-Credential in Applied Digital Skills,DIPLOMA IN LAW,A4348,KOLEJ SEGi SARAWAK
Micro-Credential in Researching in Legal Studies,DIPLOMA IN LAW,A4348,KOLEJ SEGi SARAWAK
Micro-Credential in Administration of Justice,"BACHELOR OF LAWS EXTERNAL WITH UNIVERSITY OF LONDON, UK",A6194,KOLEJ SEGi SARAWAK
Micro-Credential in Legal Reasoning,"BACHELOR OF LAWS EXTERNAL WITH UNIVERSITY OF LONDON, UK",A6194,KOLEJ SEGi SARAWAK
Micro-Credential in Laws of Criminal Justice,"BACHELOR OF LAWS EXTERNAL WITH UNIVERSITY OF LONDON, UK",A6194,KOLEJ SEGi SARAWAK
Micro-Credential in Laws of Agreement and Contract,"BACHELOR OF LAWS EXTERNAL WITH UNIVERSITY OF LONDON, UK",A6194,KOLEJ SEGi SARAWAK
Micro-Credential in Ethnic Relations in Malaysia,"BACHELOR OF LAWS EXTERNAL WITH UNIVERSITY OF LONDON, UK",A6194,KOLEJ SEGi SARAWAK
Micro-Credential in Asian and Islamic Civilization Studies,"BACHELOR OF LAWS EXTERNAL WITH UNIVERSITY OF LONDON, UK",A6194,KOLEJ SEGi SARAWAK
Micro-Credential in Communicating Effectively in the Malay Language,"BACHELOR OF LAWS EXTERNAL WITH UNIVERSITY OF LONDON, UK",A6194,KOLEJ SEGi SARAWAK
Micro-Credential in Malaysian Studies,"BACHELOR OF LAWS EXTERNAL WITH UNIVERSITY OF LONDON, UK",A6194,KOLEJ SEGi SARAWAK
Micro-Credential in Forward Thinking for the Future,"BACHELOR OF LAWS EXTERNAL WITH UNIVERSITY OF LONDON, UK",A6194,KOLEJ SEGi SARAWAK
Micro-Credential in the Malay National Language,"BACHELOR OF LAWS EXTERNAL WITH UNIVERSITY OF LONDON, UK",A6194,KOLEJ SEGi SARAWAK
